gvkey,datadate,fyearq,fqtr,fyr,indfmt,consol,popsrc,datafmt,tic,conm,acctstdq,curcdq,datacqtr,datafqtr,rdq,acchgq,acoq,actq,altoq,ancq,apq,billexceq,ceiexbillq,dlcq,drcq,drltq,dvintfq,finaoq,finreccq,uddq,udmbq,urectq,epspiy,costat,city
061273,20110331,2011,1,12,INDL,C,D,STD,ADVC,ADVANT-E CORP,DS,USD,2011Q1,2011Q1,20110512,0.0000,0.4640,4.9100,0.0000,2.2390,0.1360,,,0.0000,0.7330,0.0000,,,,,,,0.0100,A,Beavercreek
061273,20110630,2011,2,12,INDL,C,D,STD,ADVC,ADVANT-E CORP,DS,USD,2011Q2,2011Q2,20110811,0.0000,0.5700,4.6350,0.0000,2.1600,0.1190,,,0.0000,0.7730,0.0000,,,,,,,0.0100,A,Beavercreek
061273,20110930,2011,3,12,INDL,C,D,STD,ADVC,ADVANT-E CORP,DS,USD,2011Q3,2011Q3,20111110,0.0000,0.4890,5.1940,0.0000,2.0950,0.1570,,,0.0000,0.8100,0.0000,,,,,,,0.0200,A,Beavercreek
061273,20111231,2011,4,12,INDL,C,D,STD,ADVC,ADVANT-E CORP,DS,USD,2011Q4,2011Q4,20120322,0.0000,0.5080,4.7510,0.0000,2.0680,0.1120,,,0.0000,0.7490,0.0000,,,,,,,0.0300,A,Beavercreek
061273,20120331,2012,1,12,INDL,C,D,STD,ADVC,ADVANT-E CORP,DS,USD,2012Q1,2012Q1,20120514,0.0000,0.5360,5.5950,0.0000,2.0010,0.1210,,,0.0000,0.8380,0.0000,,,,,,,0.0100,A,Beavercreek
061273,20120630,2012,2,12,INDL,C,D,STD,ADVC,ADVANT-E CORP,DS,USD,2012Q2,2012Q2,20120809,0.0000,0.5250,5.8610,0.0000,1.9650,0.1130,,,0.0000,0.8530,0.0000,,,,,,,0.0100,A,Beavercreek
061273,20120930,2012,3,12,INDL,C,D,STD,ADVC,ADVANT-E CORP,DS,USD,2012Q3,2012Q3,20121108,0.0000,0.5390,6.5800,0.0000,1.9440,0.1830,,,0.0000,0.8690,0.0000,,,,,,,0.0200,A,Beavercreek
061273,20121231,2012,4,12,INDL,C,D,STD,ADVC,ADVANT-E CORP,DS,USD,2012Q4,2012Q4,20130326,0.0000,0.5590,4.1590,0.0000,2.0180,0.2990,,,0.0000,0.8920,0.0000,,,,,,,0.0300,A,Beavercreek
061389,20110131,2010,3,4,INDL,C,D,STD,FIFS,FIRST INVESTORS FINL SVCS GP,DS,USD,2010Q4,2010Q3,20110311,0.0000,1.3540,,3.8160,,3.9350,,,201.1310,0.0000,0.0000,,,,,,,0.4300,I,Houston
061389,20110430,2010,4,4,INDL,C,D,STD,FIFS,FIRST INVESTORS FINL SVCS GP,DS,USD,2011Q1,2010Q4,20110714,0.0000,1.3620,,1.8440,,0.0190,,,221.2560,0.0000,0.0000,,,,,,,0.7200,I,Houston
061389,20110731,2011,1,4,INDL,C,D,STD,FIFS,FIRST INVESTORS FINL SVCS GP,DS,USD,2011Q2,2011Q1,20110914,0.0000,1.3840,,2.3970,,3.1680,,,237.5880,0.0000,0.0000,,,,,,,0.3600,I,Houston
061389,20111031,2011,2,4,INDL,C,D,STD,FIFS,FIRST INVESTORS FINL SVCS GP,DS,USD,2011Q3,2011Q2,20111208,0.0000,1.4220,,2.6100,,4.5970,,,186.3030,0.0000,0.0000,,,,,,,0.7400,I,Houston
061389,20120131,2011,3,4,INDL,C,D,STD,FIFS,FIRST INVESTORS FINL SVCS GP,DS,USD,2011Q4,2011Q3,20120308,0.0000,1.6340,,2.8720,,4.6520,,,210.3170,0.0000,0.0000,,,,,,,1.0300,I,Houston
061389,20120430,2011,4,4,INDL,C,D,STD,FIFS,FIRST INVESTORS FINL SVCS GP,DS,USD,2012Q1,2011Q4,20120712,0.0000,1.8230,,3.3110,,0.0240,,,130.3040,0.0000,0.0000,,,,,,,1.3800,I,Houston
061389,20120731,2012,1,4,INDL,C,D,STD,FIFS,FIRST INVESTORS FINL SVCS GP,DS,USD,2012Q2,2012Q1,20120914,0.0000,1.4000,,3.6070,,5.3980,,,202.2980,0.0000,0.0000,,,,,,,0.3700,I,Houston
061544,20101231,2011,1,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2010Q4,2011Q1,20110209,0.0000,0.0000,,22.7030,,,,,,0.0000,0.0000,,,,,,,0.1800,A,Englewood Cliffs
061544,20110331,2011,2,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2011Q1,2011Q2,20110510,0.0000,0.0000,,22.4240,,,,,,0.0000,0.0000,,,,,,,0.3800,A,Englewood Cliffs
061544,20110630,2011,3,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2011Q2,2011Q3,20110804,0.0000,0.0000,,21.5700,,,,,,0.0000,0.0000,,,,,,,0.6100,A,Englewood Cliffs
061544,20110930,2011,4,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2011Q3,2011Q4,20111214,0.0000,3.3690,,18.8870,,0.9800,,,9.0000,0.0000,0.0000,,,,,,,0.7200,A,Englewood Cliffs
061544,20111231,2012,1,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2011Q4,2012Q1,20120209,0.0000,3.8320,,18.0290,,,,,,0.0000,0.0000,,,,,,,0.2000,A,Englewood Cliffs
061544,20120331,2012,2,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2012Q1,2012Q2,20120509,0.0000,2.5290,,17.6620,,,,,,0.0000,0.0000,,,,,,,0.3700,A,Englewood Cliffs
061544,20120630,2012,3,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2012Q2,2012Q3,20120807,0.0000,0.0000,,17.6460,,,,,,0.0000,0.0000,,,,,,,0.5900,A,Englewood Cliffs
061544,20120930,2012,4,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2012Q3,2012Q4,20121213,0.0000,4.0990,,15.3260,,1.5350,,,9.0000,0.0000,0.0000,,,,,,,0.7100,A,Englewood Cliffs
061544,20121231,2013,1,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2012Q4,2013Q1,20130211,0.0000,1.7910,,15.6390,,,,,,0.0000,0.0000,,,,,,,0.1900,A,Englewood Cliffs
061544,20130331,2013,2,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2013Q1,2013Q2,20130509,0.0000,1.4450,,15.4750,,,,,,0.0000,0.0000,,,,,,,0.3200,A,Englewood Cliffs
061544,20130630,2013,3,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2013Q2,2013Q3,20130809,0.0000,2.9150,,18.2290,,,,,,0.0000,0.0000,,,,,,,0.0600,A,Englewood Cliffs
061544,20130930,2013,4,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2013Q3,2013Q4,20131212,0.0000,2.6650,,16.2360,,2.2740,,,,0.0000,0.0000,,,,,,,0.1600,A,Englewood Cliffs
061544,20131231,2014,1,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2013Q4,2014Q1,20140210,0.0000,0.9300,,13.0070,,,,,,0.0000,0.0000,,,,,,,0.0700,A,Englewood Cliffs
061544,20140331,2014,2,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2014Q1,2014Q2,20140508,0.0000,0.0000,,13.3200,,,,,,0.0000,0.0000,,,,,,,0.0800,A,Englewood Cliffs
061544,20140630,2014,3,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2014Q2,2014Q3,20140818,0.0000,0.0000,,13.0810,,,,,,0.0000,0.0000,,,,,,,0.4400,A,Englewood Cliffs
061544,20140930,2014,4,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2014Q3,2014Q4,20150629,0.0000,0.4300,,12.7720,,3.1260,,,,0.0000,0.0000,,,,,,,0.4500,A,Englewood Cliffs
061544,20141231,2015,1,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2014Q4,2015Q1,20150629,0.0000,1.1440,,13.5790,,,,,,0.0000,0.0000,,,,,,,0.0300,A,Englewood Cliffs
061544,20150331,2015,2,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2015Q1,2015Q2,20150629,0.0000,0.0000,,15.6250,,,,,,0.0000,0.0000,,,,,,,0.0600,A,Englewood Cliffs
061544,20150630,2015,3,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2015Q2,2015Q3,20150810,0.0000,0.0000,,15.1780,,,,,,0.0000,0.0000,,,,,,,0.0700,A,Englewood Cliffs
061544,20150930,2015,4,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2015Q3,2015Q4,20151214,0.0000,8.1660,,20.7640,,3.3940,,,3.4120,0.0000,0.0000,,,,,,,0.1500,A,Englewood Cliffs
061544,20151231,2016,1,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2015Q4,2016Q1,20160209,0.0000,6.7670,,21.8630,,,,,,0.0000,0.0000,,,,,,,0.1500,A,Englewood Cliffs
061544,20160331,2016,2,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2016Q1,2016Q2,20160510,0.0000,7.6250,,22.0110,,,,,,0.0000,0.0000,,,,,,,0.0000,A,Englewood Cliffs
061544,20160630,2016,3,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2016Q2,2016Q3,20160809,0.0000,5.7610,,21.6400,,,,,,0.0000,0.0000,,,,,,,0.2600,A,Englewood Cliffs
061544,20160930,2016,4,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2016Q3,2016Q4,20161214,0.0000,1.8850,,23.9530,,3.1040,,,14.5450,0.0000,0.0000,,,,,,,0.6600,A,Englewood Cliffs
061544,20161231,2017,1,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2016Q4,2017Q1,20170209,0.0000,5.2950,,24.9170,,,,,,0.0000,0.0000,,,,,,,-0.1400,A,Englewood Cliffs
061544,20170331,2017,2,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2017Q1,2017Q2,20170526,0.0000,8.6530,,23.8830,,,,,,0.0000,0.0000,,,,,,,-0.6700,A,Englewood Cliffs
061544,20170630,2017,3,9,INDL,C,D,STD,ASFI,ASTA FUNDING INC,DS,USD,2017Q2,2017Q3,20170809,0.0000,6.2030,,24.0420,,,,,,0.0000,0.0000,,,,,,,-0.5700,A,Englewood Cliffs
061586,20101231,2010,4,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2010Q4,2010Q4,20110331,0.0000,2.8340,,17.3170,,0.0000,,,4.0570,0.0000,0.0000,,,,,,,1.3300,A,Irvine
061586,20110331,2011,1,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2011Q1,2011Q1,20110516,0.0000,0.0000,,30.8480,,0.0000,,,34.2660,0.0000,0.0000,,,,,,,-0.1200,A,Irvine
061586,20110630,2011,2,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2011Q2,2011Q2,20110815,0.0000,0.0000,,30.6150,,0.0000,,,45.9170,0.0000,0.0000,,,,,,,-0.0800,A,Irvine
061586,20110930,2011,3,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2011Q3,2011Q3,20111114,0.0000,0.0000,,29.8320,,0.0000,,,46.9480,0.0000,0.0000,,,,,,,0.3200,A,Irvine
061586,20111231,2011,4,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2011Q4,2011Q4,20120321,0.0000,1.4930,,16.2260,,0.0000,,,58.6910,0.0000,0.0000,,,,,,,0.4100,A,Irvine
061586,20120331,2012,1,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2012Q1,2012Q1,20120515,0.0000,0.0000,,32.7520,,0.0000,,,55.4150,0.0000,0.0000,,,,,,,-0.6100,A,Irvine
061586,20120630,2012,2,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2012Q2,2012Q2,20120814,0.0000,0.0000,,30.6910,,0.0000,,,98.5710,0.0000,0.0000,,,,,,,-0.0700,A,Irvine
061586,20120930,2012,3,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2012Q3,2012Q3,20121031,0.0000,0.0000,,37.0150,,0.0000,,,131.6900,0.0000,0.0000,,,,,,,-0.3600,A,Irvine
061586,20121231,2012,4,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2012Q4,2012Q4,20130227,0.0000,2.5420,,19.0910,,0.0000,,,107.5690,0.0000,0.0000,,,,,,,-0.4200,A,Irvine
061586,20130331,2013,1,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2013Q1,2013Q1,20130508,0.0000,0.0000,,28.6020,,0.0000,,,126.9640,0.0000,0.0000,,,,,,,-0.0800,A,Irvine
061586,20130630,2013,2,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2013Q2,2013Q2,20130806,0.0000,0.0000,,36.8850,,0.0000,,,177.2780,0.0000,0.0000,,,,,,,0.0600,A,Irvine
061586,20130930,2013,3,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2013Q3,2013Q3,20131106,0.0000,0.0000,,31.0280,,0.0000,,,114.4350,0.0000,0.0000,,,,,,,-0.5200,A,Irvine
061586,20131231,2013,4,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2013Q4,2013Q4,20140319,0.0000,3.0240,,18.6670,,0.0000,,,119.6340,0.0000,0.0000,,,,,,,-0.9400,A,Irvine
061586,20140331,2014,1,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2014Q1,2014Q1,20140507,0.0000,0.0000,,24.6330,,0.0000,,,95.7340,0.0000,0.0000,,,,,,,-0.3300,A,Irvine
061586,20140630,2014,2,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2014Q2,2014Q2,20140806,0.0000,0.0000,,30.0870,,0.0000,,,115.2270,0.0000,0.0000,,,,,,,-0.3100,A,Irvine
061586,20140930,2014,3,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2014Q3,2014Q3,20141105,0.0000,0.0000,,29.6050,,0.0000,,,221.3700,0.0000,0.0000,,,,,,,-0.4400,A,Irvine
061586,20141231,2014,4,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2014Q4,2014Q4,20150324,0.0000,1.7690,,16.0220,,0.0000,,,236.7180,0.0000,0.0000,,,,,,,-0.6800,A,Irvine
061586,20150331,2015,1,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2015Q1,2015Q1,20150423,0.0000,0.0000,,66.2660,,0.0000,,,560.6490,0.0000,0.0000,,,,,,,3.5400,A,Irvine
061586,20150630,2015,2,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2015Q2,2015Q2,20150806,0.0000,0.0000,,61.0680,,0.0000,,,422.5220,0.0000,0.0000,,,,,,,5.1300,A,Irvine
061586,20150930,2015,3,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2015Q3,2015Q3,20151104,0.0000,0.0000,,62.3620,,0.0000,,,477.6730,0.0000,0.0000,,,,,,,7.0000,A,Irvine
061586,20151231,2015,4,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2015Q4,2015Q4,20160218,0.0000,3.0520,,45.0660,,0.0000,,,355.6160,0.0000,0.0000,,,,,,,8.0000,A,Irvine
061586,20160331,2016,1,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2016Q1,2016Q1,20160428,0.0000,0.0000,,62.8660,,0.0000,,,653.9150,0.0000,0.0000,,,,,,,0.0900,A,Irvine
061586,20160630,2016,2,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2016Q2,2016Q2,20160728,0.0000,0.0000,,64.1810,,0.0000,,,699.3770,0.0000,0.0000,,,,,,,1.1100,A,Irvine
061586,20160930,2016,3,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2016Q3,2016Q3,20161102,0.0000,0.0000,,72.2720,,0.0000,,,880.1110,0.0000,0.0000,,,,,,,2.4300,A,Irvine
061586,20161231,2016,4,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2016Q4,2016Q4,20170223,0.0000,3.1790,,48.0230,,0.0000,,,450.4830,0.0000,0.0000,,,,,,,3.5400,A,Irvine
061586,20170331,2017,1,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2017Q1,2017Q1,20170509,0.0000,0.0000,,71.0640,,0.0000,,,441.8320,0.0000,0.0000,,,,,,,0.2900,A,Irvine
061586,20170630,2017,2,12,INDL,C,D,STD,IMH,IMPAC MORTGAGE HOLDINGS INC,DS,USD,2017Q2,2017Q2,20170808,0.0000,0.0000,,73.1190,,0.0000,,,612.5700,0.0000,0.0000,,,,,,,0.6200,A,Irvine
063501,20101231,2010,4,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2010Q4,2010Q4,20110126,0.0000,221.9600,,2272.2800,,31132.4950,,,4480.7600,0.0000,0.0000,,,,,,,-0.1300,A,New York
063501,20110331,2011,1,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2011Q1,2011Q1,20110420,0.0000,0.0000,,3071.0210,,31325.1700,,,,0.0000,0.0000,,,,,,,0.2000,A,New York
063501,20110630,2011,2,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2011Q2,2011Q2,20110720,0.0000,0.0000,,2971.9160,,31339.7870,,,,0.0000,0.0000,,,,,,,0.3700,A,New York
063501,20110930,2011,3,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2011Q3,2011Q3,20111019,0.0000,0.0000,,2804.6770,,30633.5770,,,,0.0000,0.0000,,,,,,,0.6200,A,New York
063501,20111231,2011,4,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2011Q4,2011Q4,20120125,0.0000,124.0170,,2190.3460,,32975.5230,,,4006.7120,0.0000,0.0000,,,,,,,0.5900,A,New York
063501,20120331,2012,1,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2012Q1,2012Q1,20120419,0.0000,0.0000,,2931.1920,,35287.6010,,,4944.5410,0.0000,0.0000,,,,,,,0.2200,A,New York
063501,20120630,2012,2,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2012Q2,2012Q2,20120719,0.0000,0.0000,,2702.9150,,33039.7530,,,4639.6600,0.0000,0.0000,,,,,,,0.3600,A,New York
063501,20120930,2012,3,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2012Q3,2012Q3,20121018,0.0000,0.0000,,2518.5600,,35141.4660,,,4631.5300,0.0000,0.0000,,,,,,,0.2600,A,New York
063501,20121231,2012,4,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2012Q4,2012Q4,20130124,0.0000,32.1090,,1974.2850,,34439.5660,,,3573.6710,0.0000,0.0000,,,,,,,-0.3900,A,New York
063501,20130331,2013,1,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2013Q1,2013Q1,20130418,0.0000,0.0000,,2643.9810,,30962.0850,,,3680.5910,0.0000,0.0000,,,,,,,0.1200,A,New York
063501,20130630,2013,2,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2013Q2,2013Q2,20130724,0.0000,0.0000,,2710.0740,,30631.4970,,,4177.0770,0.0000,0.0000,,,,,,,-0.0700,A,New York
063501,20130930,2013,3,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2013Q3,2013Q3,20131023,0.0000,0.0000,,2713.1210,,31700.0540,,,3680.8990,0.0000,0.0000,,,,,,,0.1000,A,New York
063501,20131231,2013,4,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2013Q4,2013Q4,20140123,0.0000,33.5220,,1934.1190,,33478.9690,,,3763.1880,0.0000,0.0000,,,,,,,0.3000,A,New York
063501,20140331,2014,1,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2014Q1,2014Q1,20140423,0.0000,0.0000,,2453.0000,,32009.0000,,,3866.0000,0.0000,0.0000,,,,,,,0.3400,A,New York
063501,20140630,2014,2,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2014Q2,2014Q2,20140723,0.0000,0.0000,,2257.0000,,31710.0000,,,3363.0000,0.0000,0.0000,,,,,,,0.5700,A,New York
063501,20140930,2014,3,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2014Q3,2014Q3,20141021,0.0000,0.0000,,2312.0000,,31453.0000,,,3537.0000,0.0000,0.0000,,,,,,,0.8700,A,New York
063501,20141231,2014,4,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2014Q4,2014Q4,20150122,0.0000,0.0000,,2109.0000,,32994.0000,,,3296.0000,0.0000,0.0000,,,,,,,1.0200,A,New York
063501,20150331,2015,1,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2015Q1,2015Q1,20150423,0.0000,0.0000,,2104.0000,,34406.0000,,,3538.0000,0.0000,0.0000,,,,,,,0.1400,A,New York
063501,20150630,2015,2,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2015Q2,2015Q2,20150723,0.0000,0.0000,,2326.0000,,34864.0000,,,3487.0000,0.0000,0.0000,,,,,,,1.1500,A,New York
063501,20150930,2015,3,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2015Q3,2015Q3,20151022,0.0000,0.0000,,2153.0000,,33335.0000,,,,0.0000,0.0000,,,,,,,0.6200,A,New York
063501,20151231,2015,4,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2015Q4,2015Q4,20160121,0.0000,0.0000,,1767.0000,,37565.0000,,,86.0000,0.0000,0.0000,,,,,,,0.9200,A,New York
063501,20160331,2016,1,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2016Q1,2016Q1,20160421,0.0000,0.0000,,1685.0000,,40059.0000,,,,0.0000,0.0000,,,,,,,0.5400,A,New York
063501,20160630,2016,2,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2016Q2,2016Q2,20160721,0.0000,0.0000,,1585.0000,,41420.0000,,,,0.0000,0.0000,,,,,,,1.0200,A,New York
063501,20160930,2016,3,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2016Q3,2016Q3,20161020,0.0000,0.0000,,1460.0000,,40751.0000,,,,0.0000,0.0000,,,,,,,1.5300,A,New York
063501,20161231,2016,4,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2016Q4,2016Q4,20170126,0.0000,0.0000,,1679.0000,,40824.0000,,,4.0000,0.0000,0.0000,,,,,,,1.9900,A,New York
063501,20170331,2017,1,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2017Q1,2017Q1,20170420,0.0000,0.0000,,1520.0000,,47598.0000,,,,0.0000,0.0000,,,,,,,0.4800,A,New York
063501,20170630,2017,2,12,INDL,C,D,STD,ETFC,E TRADE FINANCIAL CORP,DS,USD,2017Q2,2017Q2,20170720,0.0000,0.0000,,1398.0000,,49537.0000,,,400.0000,0.0000,0.0000,,,,,,,1.1800,A,New York
063639,20101231,2010,4,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2010Q4,2010Q4,20110224,,,,,,0.0000,,,0.0000,,,,,,,,,0.3800,A,West Palm Beach
063639,20110331,2011,1,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2011Q1,2011Q1,20110505,,,,,,0.0000,,,0.0000,,,,,,,,,0.2200,A,West Palm Beach
063639,20110630,2011,2,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2011Q2,2011Q2,20110804,,,,,,0.0000,,,0.0000,,,,,,,,,0.4800,A,West Palm Beach
063639,20110930,2011,3,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2011Q3,2011Q3,20111024,,,,,,0.0000,,,0.0000,,,,,,,,,0.6800,A,West Palm Beach
063639,20111231,2011,4,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2011Q4,2011Q4,20120223,,,,,,0.0000,,,0.0000,,,,,,,,,0.7500,A,West Palm Beach
063639,20120331,2012,1,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2012Q1,2012Q1,20120503,,,,,,0.0000,,,0.0000,,,,,,,,,0.1500,A,West Palm Beach
063639,20120630,2012,2,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2012Q2,2012Q2,20120802,,,,,,0.0000,,,0.0000,,,,,,,,,0.4800,A,West Palm Beach
063639,20120930,2012,3,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2012Q3,2012Q3,20121101,,,,,,0.0000,,,0.0000,,,,,,,,,0.8700,A,West Palm Beach
063639,20121231,2012,4,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2012Q4,2012Q4,20130228,,,,,,0.0000,,,390.9080,,,,,,,,,1.3500,A,West Palm Beach
063639,20130331,2013,1,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2013Q1,2013Q1,20130502,,,,,,0.0000,,,1987.8940,,,,,,,,,0.3500,A,West Palm Beach
063639,20130630,2013,2,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2013Q2,2013Q2,20130801,,,,,,0.0000,,,2172.0780,,,,,,,,,0.8100,A,West Palm Beach
063639,20130930,2013,3,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2013Q3,2013Q3,20131031,,,,,,0.0000,,,2592.5910,,,,,,,,,1.2100,A,West Palm Beach
063639,20131231,2013,4,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2013Q4,2013Q4,20140227,,,,,,0.0000,,,477.2390,,,,,,,,,2.2000,A,West Palm Beach
063639,20140331,2014,1,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2014Q1,2014Q1,20140501,,,,,,0.0000,,,3327.1460,,,,,,,,,0.4400,A,West Palm Beach
063639,20140630,2014,2,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2014Q2,2014Q2,20140731,,,,,,0.0000,,,3549.3220,,,,,,,,,0.9300,A,West Palm Beach
063639,20140930,2014,3,12,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,DS,USD,2014Q3,2014Q3,20141030,,,,,,0.0000,,,3723.9170,,,,,,,,,0.3700,A,West Palm Beach
